catalogue_id,page_label,iiif_url
BO0624_83682,p. 22,https://historica.unibo.it/iiif-server/063b66f6-7c4e-4a0f-8576-28e686e87e09/full/full/0/default.jpg
BO0624_83682,p. 23,https://historica.unibo.it/iiif-server/4e9e4ba4-14ee-46a2-bc8a-9512cd7d1b9b/full/full/0/default.jpg
BO0624_83682,p. 24,https://historica.unibo.it/iiif-server/25cc64f8-ce6c-4e49-b46e-49c100104bc8/full/full/0/default.jpg
BO0624_83682,p. 25,https://historica.unibo.it/iiif-server/58715866-734c-4800-98cc-d4a3390decb3/full/full/0/default.jpg
BO0624_83682,p. 26,https://historica.unibo.it/iiif-server/5217e3ee-df4d-480b-93f2-2aeceb7b819a/full/full/0/default.jpg
BO0624_83682,p. 27,https://historica.unibo.it/iiif-server/5054994f-9721-449b-b780-b43fdb84659b/full/full/0/default.jpg
BO0624_83682,p. 28,https://historica.unibo.it/iiif-server/4a9bae48-4c3a-4815-8065-0e10b576e2fe/full/full/0/default.jpg
BO0624_83682,p. 29,https://historica.unibo.it/iiif-server/02a1c78d-52e2-4416-b465-66c2d0a9fe36/full/full/0/default.jpg
BO0624_83682,p. 30,https://historica.unibo.it/iiif-server/46799263-9520-43e7-b395-031a8040bf8d/full/full/0/default.jpg
BO0624_83682,p. 31,https://historica.unibo.it/iiif-server/e85993b9-d431-414c-92c0-b45bd59137ce/full/full/0/default.jpg
BO0624_83682,p. 32,https://historica.unibo.it/iiif-server/994fb81f-f0dd-4184-a819-587fd17f24f2/full/full/0/default.jpg
BO0624_83682,p. 33,https://historica.unibo.it/iiif-server/6e8a790c-a22b-4388-9066-4e2530a56e3a/full/full/0/default.jpg
BO0624_83682,p. 34,https://historica.unibo.it/iiif-server/8730cf54-b817-4fb4-907e-8cca79f4d99b/full/full/0/default.jpg
BO0624_83682,p. 35,https://historica.unibo.it/iiif-server/335bd92e-96da-4d5d-9fb7-618fbcb61fd4/full/full/0/default.jpg
BO0624_83682,p. 36,https://historica.unibo.it/iiif-server/41c19dcc-ea6a-44f7-a1b4-3f8924798ed0/full/full/0/default.jpg
BO0624_83682,p. 37,https://historica.unibo.it/iiif-server/1cd5f757-4203-41e0-b04e-b8d80f6986a2/full/full/0/default.jpg
BO0624_83682,p. 38,https://historica.unibo.it/iiif-server/cf97f307-c235-42e8-99bc-543db204b500/full/full/0/default.jpg
BO0624_83682,p. 39,https://historica.unibo.it/iiif-server/054a339a-3632-4d40-84a8-d1a3d10e9906/full/full/0/default.jpg
BO0624_83682,p. 4,https://historica.unibo.it/iiif-server/c3f7e82f-56ce-4d96-9f2e-08fa058af51e/full/full/0/default.jpg
BO0624_83682,p. 40,https://historica.unibo.it/iiif-server/9517c01d-7f29-4785-93e9-a7671c2832c8/full/full/0/default.jpg
BO0624_83682,p. 41,https://historica.unibo.it/iiif-server/ed1a5a19-cb5d-41be-b6ff-4670bf2f1f8e/full/full/0/default.jpg
BO0624_83682,p. 42,https://historica.unibo.it/iiif-server/618b1093-56e3-4680-9908-f90de0a08194/full/full/0/default.jpg
BO0624_83682,p. 43,https://historica.unibo.it/iiif-server/21f22cc7-03f6-43d5-9108-a899d71b5fcb/full/full/0/default.jpg
BO0624_83682,p. 44,https://historica.unibo.it/iiif-server/5f985700-f53a-4848-a0ec-f4a787629e7c/full/full/0/default.jpg
BO0624_83682,p. 45,https://historica.unibo.it/iiif-server/5915f9b9-f1d3-4069-8c68-4082f4b99782/full/full/0/default.jpg
BO0624_83682,p. 46,https://historica.unibo.it/iiif-server/8acf4739-a98d-4c12-ae64-495cfa9dad43/full/full/0/default.jpg
BO0624_83682,p. 47,https://historica.unibo.it/iiif-server/d1030ed7-d1d4-4d0d-9938-d5aaefcf845a/full/full/0/default.jpg
BO0624_83682,p. 48,https://historica.unibo.it/iiif-server/15fef6c3-f62a-4e6b-93bc-29cb7fe1a267/full/full/0/default.jpg
BO0624_83682,p. 49,https://historica.unibo.it/iiif-server/aa5eeef7-0d3d-43d5-97e4-3e0405bc25cf/full/full/0/default.jpg
BO0624_83682,p. 5,https://historica.unibo.it/iiif-server/05e2ff91-3d61-42eb-8833-41bc0cee1764/full/full/0/default.jpg
BO0624_83682,p. 50,https://historica.unibo.it/iiif-server/9b812dec-760b-4b63-ae97-36937960761f/full/full/0/default.jpg
BO0624_83682,p. 6,https://historica.unibo.it/iiif-server/6728f285-94b9-451b-a87f-b58a6ccdb734/full/full/0/default.jpg
BO0624_83682,p. 7,https://historica.unibo.it/iiif-server/73048930-fe93-4dcd-8c45-3cdcffae59d6/full/full/0/default.jpg
BO0624_83682,p. 8,https://historica.unibo.it/iiif-server/2384d3ee-d68d-4a44-a761-78182c5be928/full/full/0/default.jpg
BO0624_83682,p. 9,https://historica.unibo.it/iiif-server/dd43e543-55ac-4728-8078-297bac979c96/full/full/0/default.jpg
BO0624_83683,p. 12,https://historica.unibo.it/iiif-server/3cf6ad76-853d-44a1-a62b-b8a954907c80/full/full/0/default.jpg
BO0624_83683,p. 20,https://historica.unibo.it/iiif-server/4a61f303-c34f-4716-9686-617804d059da/full/full/0/default.jpg
BO0624_83683,p. 21,https://historica.unibo.it/iiif-server/ace9ba7c-43a0-4b2e-afa8-f41d0e1ad60b/full/full/0/default.jpg
BO0624_83683,p. 22,https://historica.unibo.it/iiif-server/d2b5bcdc-909f-4ad3-bd68-aaa5eebf0dcf/full/full/0/default.jpg
BO0624_83683,p. 23,https://historica.unibo.it/iiif-server/bff891bb-956c-4fe4-a054-d54d8421f248/full/full/0/default.jpg
BO0624_83683,p. 4,https://historica.unibo.it/iiif-server/d861d11e-c3e5-4618-bb68-d97129b50af7/full/full/0/default.jpg
BO0624_83686,p. 10,https://historica.unibo.it/iiif-server/6e031fcf-b280-476d-a1e4-b6085aaafaaa/full/full/0/default.jpg
BO0624_83686,p. 100,https://historica.unibo.it/iiif-server/a77ae005-4a7b-4697-a9db-039ee6b03440/full/full/0/default.jpg
BO0624_83686,p. 101,https://historica.unibo.it/iiif-server/9463fe1f-6143-499f-8638-3fd9871bd2e9/full/full/0/default.jpg
BO0624_83686,p. 102,https://historica.unibo.it/iiif-server/a4663991-a7a5-409d-91e4-6c481ab5259a/full/full/0/default.jpg
BO0624_83686,p. 103,https://historica.unibo.it/iiif-server/2477bdec-aad8-44e5-b670-8ef384df4b6b/full/full/0/default.jpg
BO0624_83686,p. 104,https://historica.unibo.it/iiif-server/f075946c-1c76-4c21-afd0-4ab5dc1179b7/full/full/0/default.jpg
BO0624_83686,p. 105,https://historica.unibo.it/iiif-server/c17586fc-0f0c-4ffe-99f6-5381a861fa9e/full/full/0/default.jpg
BO0624_83686,p. 106,https://historica.unibo.it/iiif-server/2c211a5a-9b19-4cd8-8d57-6787bdbf55e3/full/full/0/default.jpg
BO0624_83686,p. 107,https://historica.unibo.it/iiif-server/548fd2cb-832e-44fd-8e04-2621bc17dfdd/full/full/0/default.jpg
BO0624_83686,p. 108,https://historica.unibo.it/iiif-server/583c5283-ce3a-4691-9e5b-f6f3626921cd/full/full/0/default.jpg
BO0624_83686,p. 109,https://historica.unibo.it/iiif-server/f38e9d1e-71ae-4113-8483-d8a05e59bb29/full/full/0/default.jpg
BO0624_83686,p. 11,https://historica.unibo.it/iiif-server/86034bf0-11fa-42a2-b62f-ec0f3ec0ef48/full/full/0/default.jpg
BO0624_83686,p. 110,https://historica.unibo.it/iiif-server/4a5dd66d-e4df-4474-91fd-734bfa16194a/full/full/0/default.jpg
BO0624_83686,p. 111,https://historica.unibo.it/iiif-server/a23cb6d1-12ea-45fc-96b9-45cf081a44e0/full/full/0/default.jpg
BO0624_83686,p. 112,https://historica.unibo.it/iiif-server/705376c8-5eb9-4ed6-b5b3-91038217955e/full/full/0/default.jpg
BO0624_83686,p. 113,https://historica.unibo.it/iiif-server/7adcd6c6-1e47-473b-a002-66fb113898f2/full/full/0/default.jpg
BO0624_83686,p. 115,https://historica.unibo.it/iiif-server/f6f33bf4-5bc7-4780-9d4e-72dee9ea3c02/full/full/0/default.jpg
BO0624_83686,p. 118,https://historica.unibo.it/iiif-server/3ba44546-ad5a-4732-997f-2e4c102bec46/full/full/0/default.jpg
BO0624_83686,p. 119,https://historica.unibo.it/iiif-server/23799a15-e19e-4456-9999-137b78f2ba97/full/full/0/default.jpg
BO0624_83686,p. 12,https://historica.unibo.it/iiif-server/02551962-9914-4d26-9eb8-c8da8c82d639/full/full/0/default.jpg
BO0624_83686,p. 120,https://historica.unibo.it/iiif-server/c99f15d1-31e7-4f30-ada8-06137ed7b74c/full/full/0/default.jpg
BO0624_83686,p. 121,https://historica.unibo.it/iiif-server/3eef1614-f3a5-47de-8e9f-bf9028e41fba/full/full/0/default.jpg
BO0624_83686,p. 122,https://historica.unibo.it/iiif-server/5e4c60bd-c91a-4b87-bde7-c3c52e1830f0/full/full/0/default.jpg
BO0624_83686,p. 123,https://historica.unibo.it/iiif-server/600e7418-86b5-4749-88cf-9808bc762e28/full/full/0/default.jpg
BO0624_83686,p. 124,https://historica.unibo.it/iiif-server/9b1078ce-b22e-4e93-99f0-2b0db9af7b59/full/full/0/default.jpg
BO0624_83686,p. 125,https://historica.unibo.it/iiif-server/06a1ecae-48ab-4a79-9533-b409eb6e2815/full/full/0/default.jpg
BO0624_83686,p. 126,https://historica.unibo.it/iiif-server/e70255d2-04e0-4cb0-9d4b-c042026663d7/full/full/0/default.jpg
BO0624_83686,p. 127,https://historica.unibo.it/iiif-server/ed0dc86e-8aeb-4132-a9c6-ffe59dc46d61/full/full/0/default.jpg
BO0624_83686,p. 128,https://historica.unibo.it/iiif-server/79d29e38-4d09-4831-b876-d7112a21b47a/full/full/0/default.jpg
BO0624_83686,p. 129,https://historica.unibo.it/iiif-server/52a87c5a-621b-41c2-aeb5-faf3aad8b52c/full/full/0/default.jpg
BO0624_83686,p. 13,https://historica.unibo.it/iiif-server/f1e91940-f7b6-4e0b-81cd-67e381f2396a/full/full/0/default.jpg
BO0624_83686,p. 130,https://historica.unibo.it/iiif-server/9a55a986-e05a-4d69-8fb4-acf7043863a3/full/full/0/default.jpg
BO0624_83686,p. 131,https://historica.unibo.it/iiif-server/9361deaa-be7e-4a18-b54b-8737d35b9969/full/full/0/default.jpg
BO0624_83686,p. 132,https://historica.unibo.it/iiif-server/8653d6cc-1f6f-425e-bf2d-55d66e1f254a/full/full/0/default.jpg
BO0624_83686,p. 133,https://historica.unibo.it/iiif-server/fe67b962-19a5-42f8-bd62-7fc1b40f66cc/full/full/0/default.jpg
BO0624_83686,p. 134,https://historica.unibo.it/iiif-server/5b3e8ae0-c4d4-4051-b732-3a51e4cac752/full/full/0/default.jpg
BO0624_83686,p. 135,https://historica.unibo.it/iiif-server/d1b8b9b4-859f-460f-9566-86d07d229505/full/full/0/default.jpg
BO0624_83686,p. 136,https://historica.unibo.it/iiif-server/3047568f-8da4-425f-babb-b141abca9979/full/full/0/default.jpg
BO0624_83686,p. 137,https://historica.unibo.it/iiif-server/78a2f9cc-d320-4232-9dd0-9d6b1b01e3cd/full/full/0/default.jpg
BO0624_83686,p. 138,https://historica.unibo.it/iiif-server/f3252885-2c7c-4198-a614-f29d5639626c/full/full/0/default.jpg
BO0624_83686,p. 139,https://historica.unibo.it/iiif-server/06b6f8a9-d9bd-4f76-a386-a21bdac46155/full/full/0/default.jpg
BO0624_83686,p. 14,https://historica.unibo.it/iiif-server/b2d16b7d-fa24-49cd-8d16-d6c29acf99a8/full/full/0/default.jpg
BO0624_83686,p. 140,https://historica.unibo.it/iiif-server/ed9365ba-cb14-46db-99b3-d04fa8b39701/full/full/0/default.jpg
BO0624_83686,p. 141,https://historica.unibo.it/iiif-server/0deaf276-0293-4197-a274-70dc7028be84/full/full/0/default.jpg
BO0624_83686,p. 142,https://historica.unibo.it/iiif-server/c5af0ead-8ffb-4499-bfee-6d24a54c5d8a/full/full/0/default.jpg
BO0624_83686,p. 143,https://historica.unibo.it/iiif-server/c3119c55-cf52-45bd-b164-7a9cb7814906/full/full/0/default.jpg
BO0624_83686,p. 144,https://historica.unibo.it/iiif-server/a840418a-b223-4855-9772-f824421c5781/full/full/0/default.jpg
BO0624_83686,p. 145,https://historica.unibo.it/iiif-server/37592d26-ca4a-40e8-95f3-b58312287e86/full/full/0/default.jpg
BO0624_83686,p. 146,https://historica.unibo.it/iiif-server/e6b0b0e2-48b2-4758-bc3b-96b45e6c7f2f/full/full/0/default.jpg
BO0624_83686,p. 147,https://historica.unibo.it/iiif-server/8cd6cae9-fa07-4156-8190-68f27b76023d/full/full/0/default.jpg
BO0624_83686,p. 148,https://historica.unibo.it/iiif-server/bebbee46-7045-4b99-bdbd-75d2ba71120f/full/full/0/default.jpg
BO0624_83686,p. 149,https://historica.unibo.it/iiif-server/b7077629-1e67-4ecb-a0e6-35c90fc9c233/full/full/0/default.jpg
BO0624_83686,p. 15,https://historica.unibo.it/iiif-server/226dd33c-3a81-4181-a9f4-fff04d2897f7/full/full/0/default.jpg
BO0624_83686,p. 18,https://historica.unibo.it/iiif-server/34348c7f-c0b1-4708-8f59-f34352f783ab/full/full/0/default.jpg
BO0624_83686,p. 20,https://historica.unibo.it/iiif-server/483f71f9-b57b-48cb-abe5-31f8174be7ff/full/full/0/default.jpg
BO0624_83686,p. 21,https://historica.unibo.it/iiif-server/739e4d8b-44a4-4de4-8c9e-3fadeac15d7b/full/full/0/default.jpg
BO0624_83686,p. 22,https://historica.unibo.it/iiif-server/67d8e476-9d42-4c5d-bced-56e5deede6ef/full/full/0/default.jpg
BO0624_83686,p. 23,https://historica.unibo.it/iiif-server/6fd1349d-fd64-4c7c-a9f7-1db17453495e/full/full/0/default.jpg
BO0624_83686,p. 24,https://historica.unibo.it/iiif-server/cd632f1c-1a56-41e0-9923-0b019844d2a1/full/full/0/default.jpg
BO0624_83686,p. 25,https://historica.unibo.it/iiif-server/9e455437-c826-4f42-89fd-3e2f0048d9be/full/full/0/default.jpg
BO0624_83686,p. 26,https://historica.unibo.it/iiif-server/d4390133-540d-4418-bdcb-5e8405faa511/full/full/0/default.jpg
BO0624_83686,p. 27,https://historica.unibo.it/iiif-server/e36bcde5-5004-4bee-8cf4-311aa9aa3e8c/full/full/0/default.jpg
BO0624_83686,p. 28,https://historica.unibo.it/iiif-server/f5e1a8d7-f51a-4b84-8851-91d2a2048144/full/full/0/default.jpg
BO0624_83686,p. 29,https://historica.unibo.it/iiif-server/ec51c702-0d09-4ffe-a1b5-50894b64aadf/full/full/0/default.jpg
BO0624_83686,p. 30,https://historica.unibo.it/iiif-server/fba9a06c-4f48-42af-9401-04e0b49adbfb/full/full/0/default.jpg
BO0624_83686,p. 31,https://historica.unibo.it/iiif-server/b1b059a6-d338-43de-ac75-b1e325ea1d3d/full/full/0/default.jpg
BO0624_83686,p. 32,https://historica.unibo.it/iiif-server/a0bfe21c-8958-431f-867d-dfbe64980082/full/full/0/default.jpg
BO0624_83686,p. 33,https://historica.unibo.it/iiif-server/c1c02dad-2cc5-4dd8-b10c-855fa055fa16/full/full/0/default.jpg
BO0624_83686,p. 35,https://historica.unibo.it/iiif-server/7e146242-d1a9-42bc-92b6-e180ee8992f5/full/full/0/default.jpg
BO0624_83686,p. 36,https://historica.unibo.it/iiif-server/a9939f42-6ee6-446a-9464-f67dc9a579d2/full/full/0/default.jpg
BO0624_83686,p. 37,https://historica.unibo.it/iiif-server/d12706a3-c8f7-47de-a470-2954f99d802a/full/full/0/default.jpg
BO0624_83686,p. 38,https://historica.unibo.it/iiif-server/da7f756f-95de-4a35-a4fc-9f2d55070a36/full/full/0/default.jpg
BO0624_83686,p. 40,https://historica.unibo.it/iiif-server/10d9ad07-9cb3-444a-9ee4-24fd4cf3442b/full/full/0/default.jpg
BO0624_83686,p. 41,https://historica.unibo.it/iiif-server/60c602d7-32ba-4ab0-a875-563058ae0feb/full/full/0/default.jpg
BO0624_83686,p. 42,https://historica.unibo.it/iiif-server/a3a8e53d-4908-468d-94fc-75e0933016cc/full/full/0/default.jpg
BO0624_83686,p. 43,https://historica.unibo.it/iiif-server/d7af8304-0765-489c-9dd7-da2db307865a/full/full/0/default.jpg
BO0624_83686,p. 44,https://historica.unibo.it/iiif-server/082343e9-c014-46fd-8241-fdfbf90b52f5/full/full/0/default.jpg
BO0624_83686,p. 45,https://historica.unibo.it/iiif-server/1d3a5f6e-2b3f-4d49-9c37-d2a08a938352/full/full/0/default.jpg
BO0624_83686,p. 46,https://historica.unibo.it/iiif-server/d5e4c71d-2f11-4015-a3a9-786c8b0d8703/full/full/0/default.jpg
BO0624_83686,p. 47,https://historica.unibo.it/iiif-server/ac95b849-7e13-40a2-b148-8729bc09b439/full/full/0/default.jpg
BO0624_83686,p. 48,https://historica.unibo.it/iiif-server/b76296a1-2c6e-44e0-8a75-ee7af59cbc4d/full/full/0/default.jpg
BO0624_83686,p. 49,https://historica.unibo.it/iiif-server/dcbe7b09-4774-4eb0-a5d6-7e0a9b73d8d4/full/full/0/default.jpg
BO0624_83686,p. 50,https://historica.unibo.it/iiif-server/3626f22b-222e-4352-b903-e81146c67135/full/full/0/default.jpg
BO0624_83686,p. 51,https://historica.unibo.it/iiif-server/cf512761-9c6f-4a58-b3c0-103964d5e05a/full/full/0/default.jpg
BO0624_83686,p. 52,https://historica.unibo.it/iiif-server/4c2da39c-6352-4bbd-a8bb-856e10f4c5b3/full/full/0/default.jpg
BO0624_83686,p. 53,https://historica.unibo.it/iiif-server/e26674cc-3beb-4753-9b03-4f655482f929/full/full/0/default.jpg
BO0624_83686,p. 54,https://historica.unibo.it/iiif-server/febc1087-8087-4132-9a0c-755419fb721d/full/full/0/default.jpg
BO0624_83686,p. 55,https://historica.unibo.it/iiif-server/7885155f-75b3-4450-bd5c-a4457d32b1b7/full/full/0/default.jpg
BO0624_83686,p. 56,https://historica.unibo.it/iiif-server/00f8ca89-7b50-4244-a5de-8805cd183285/full/full/0/default.jpg
BO0624_83686,p. 57,https://historica.unibo.it/iiif-server/7667f36a-866f-4990-baf8-7c35be2d6cba/full/full/0/default.jpg
BO0624_83686,p. 58,https://historica.unibo.it/iiif-server/e412d11d-3737-4ce7-b228-9cb103cfde0c/full/full/0/default.jpg
BO0624_83686,p. 59,https://historica.unibo.it/iiif-server/a22d5d3c-d2c6-4720-a825-0a2357740176/full/full/0/default.jpg
BO0624_83686,p. 6,https://historica.unibo.it/iiif-server/d1ca0fda-1023-4e8b-8204-abf304172dca/full/full/0/default.jpg
BO0624_83686,p. 60,https://historica.unibo.it/iiif-server/f352eaff-5894-43f3-a6c0-13df65c6b4ef/full/full/0/default.jpg
BO0624_83686,p. 61,https://historica.unibo.it/iiif-server/e12a3494-705e-45a8-8b72-f8744ded9d60/full/full/0/default.jpg
BO0624_83686,p. 62,https://historica.unibo.it/iiif-server/24dd7f7b-bc4b-4835-9129-e41b151d77d8/full/full/0/default.jpg
BO0624_83686,p. 66,https://historica.unibo.it/iiif-server/7289e65e-575f-41c5-88dd-f8b1f0136156/full/full/0/default.jpg
BO0624_83686,p. 67,https://historica.unibo.it/iiif-server/33633b50-67cb-4a93-b75f-ceb2d7aa3e06/full/full/0/default.jpg
BO0624_83686,p. 68,https://historica.unibo.it/iiif-server/362c183f-bf6b-483a-b11e-b1908ff8ab4b/full/full/0/default.jpg
BO0624_83686,p. 69,https://historica.unibo.it/iiif-server/20ba2b7b-5136-48e8-9811-2fda610f1b4a/full/full/0/default.jpg
BO0624_83686,p. 7,https://historica.unibo.it/iiif-server/06d367ae-4f3a-4fb1-9cb2-e31fe6041244/full/full/0/default.jpg
BO0624_83686,p. 70,https://historica.unibo.it/iiif-server/512cd149-d98d-4d50-ba25-d2c78df0243f/full/full/0/default.jpg
BO0624_83686,p. 71,https://historica.unibo.it/iiif-server/0c8ce0aa-9241-49dc-994b-b04e6efb3914/full/full/0/default.jpg
BO0624_83686,p. 72,https://historica.unibo.it/iiif-server/b45d070b-2d3c-40d0-8dab-d6292acc905b/full/full/0/default.jpg
BO0624_83686,p. 73,https://historica.unibo.it/iiif-server/c4cd506d-2550-4e49-bc0d-a3eac5235889/full/full/0/default.jpg
BO0624_83686,p. 74,https://historica.unibo.it/iiif-server/ade425ac-dfa0-4906-8538-fc7810d049d2/full/full/0/default.jpg
BO0624_83686,p. 75,https://historica.unibo.it/iiif-server/cf37f655-8bce-4fe9-b68d-1886c529da4f/full/full/0/default.jpg
BO0624_83686,p. 76,https://historica.unibo.it/iiif-server/00323ce4-0034-440b-a0a7-270ce546c0d7/full/full/0/default.jpg
BO0624_83686,p. 77,https://historica.unibo.it/iiif-server/fa5561ec-e84e-40ab-a444-7a6dce961f3c/full/full/0/default.jpg
BO0624_83686,p. 78,https://historica.unibo.it/iiif-server/ad5afe2c-ce6f-4dff-98b7-a80ff7b78820/full/full/0/default.jpg
BO0624_83686,p. 79,https://historica.unibo.it/iiif-server/a2915281-e8d6-4f0d-908a-1003ddb06e6f/full/full/0/default.jpg
BO0624_83686,p. 8,https://historica.unibo.it/iiif-server/b7f43571-06b2-451f-a71e-488dce09a8e2/full/full/0/default.jpg
BO0624_83686,p. 80,https://historica.unibo.it/iiif-server/b7b88016-ebe6-45c9-b957-e5c13d91a60a/full/full/0/default.jpg
BO0624_83686,p. 81,https://historica.unibo.it/iiif-server/cec69c71-5e68-429a-91b5-369f2f684a04/full/full/0/default.jpg
BO0624_83686,p. 82,https://historica.unibo.it/iiif-server/a02e867d-e608-45c7-af24-faebe39eae9a/full/full/0/default.jpg
BO0624_83686,p. 83,https://historica.unibo.it/iiif-server/cff5042a-e608-42c2-a11e-2db08d080e1b/full/full/0/default.jpg
BO0624_83686,p. 84,https://historica.unibo.it/iiif-server/1236969f-6f34-4e67-aa52-e2d80d8276fb/full/full/0/default.jpg
BO0624_83686,p. 85,https://historica.unibo.it/iiif-server/7c3cb669-e4af-4e3a-a3c2-07e64b34ce27/full/full/0/default.jpg
BO0624_83686,p. 86,https://historica.unibo.it/iiif-server/4f228fed-2782-42a8-bbd4-61a3f3f56338/full/full/0/default.jpg
BO0624_83686,p. 87,https://historica.unibo.it/iiif-server/1dbaa028-018b-47f7-8be7-e60ccf4beed6/full/full/0/default.jpg
BO0624_83686,p. 88,https://historica.unibo.it/iiif-server/f1add7eb-cd6a-4aae-bc31-603cda5723b4/full/full/0/default.jpg
BO0624_83686,p. 89,https://historica.unibo.it/iiif-server/8cbaa32c-cda6-49a4-af3d-0273febf341a/full/full/0/default.jpg
BO0624_83686,p. 9,https://historica.unibo.it/iiif-server/84ddd456-2eb7-4a2f-9f54-bb83e232ac61/full/full/0/default.jpg
BO0624_83686,p. 90,https://historica.unibo.it/iiif-server/994f5dd4-1fe8-4aed-97e0-d08438d34787/full/full/0/default.jpg
BO0624_83686,p. 91,https://historica.unibo.it/iiif-server/003d6713-c603-45fc-a3ee-a3d1bc071359/full/full/0/default.jpg
BO0624_83686,p. 92,https://historica.unibo.it/iiif-server/d2cf5dfe-2d64-45a8-9155-52b1f8bb67a1/full/full/0/default.jpg
BO0624_83686,p. 93,https://historica.unibo.it/iiif-server/2db50b6d-eba1-4ecc-a219-d40b5e41b157/full/full/0/default.jpg
BO0624_83686,p. 94,https://historica.unibo.it/iiif-server/0a64c15b-435b-4f74-af4a-3ef3176b330f/full/full/0/default.jpg
BO0624_83686,p. 95,https://historica.unibo.it/iiif-server/08842b52-00c7-402d-b931-a07c1581cd45/full/full/0/default.jpg
BO0624_83686,p. 96,https://historica.unibo.it/iiif-server/ebf9081f-e622-47d3-9748-46b418c3c22f/full/full/0/default.jpg
BO0624_83686,p. 97,https://historica.unibo.it/iiif-server/1a20fedc-3ba4-4f89-ab29-2fb81a898578/full/full/0/default.jpg
BO0624_83686,p. 98,https://historica.unibo.it/iiif-server/57bb0bb3-abc4-4f54-8ddc-25d28dce2362/full/full/0/default.jpg
BO0624_83686,p. 99,https://historica.unibo.it/iiif-server/1c5b4aaf-e1ae-431a-a211-d562b1e22bc9/full/full/0/default.jpg
BO0624_83686,p. [5],https://historica.unibo.it/iiif-server/10a39d40-0e09-4233-b1e5-6c1dc07576e0/full/full/0/default.jpg
BO0624_83686,p. [65],https://historica.unibo.it/iiif-server/573e3e1c-f6e9-4c5f-b9c6-1fd754b84800/full/full/0/default.jpg
BO0624_83687,p. 10,https://historica.unibo.it/iiif-server/e46b394c-68db-4717-91d3-f9f8898c9beb/full/full/0/default.jpg
BO0624_83687,p. 11,https://historica.unibo.it/iiif-server/649468ce-3acc-4908-9744-09802ed3315c/full/full/0/default.jpg
BO0624_83687,p. 12,https://historica.unibo.it/iiif-server/244937b8-ddbb-4b65-a474-6286cc930c11/full/full/0/default.jpg
BO0624_83687,p. 14,https://historica.unibo.it/iiif-server/66940c52-88d6-417c-bd30-682a37460529/full/full/0/default.jpg
BO0624_83687,p. 15,https://historica.unibo.it/iiif-server/74c41d76-9034-4834-883d-93ac4f8016c1/full/full/0/default.jpg
BO0624_83687,p. 16,https://historica.unibo.it/iiif-server/02588244-b6f6-4e9e-83d2-ca76d523728e/full/full/0/default.jpg
BO0624_83687,p. 17,https://historica.unibo.it/iiif-server/2832f442-4bf2-4ac4-b988-93a7532f4104/full/full/0/default.jpg
BO0624_83687,p. 18,https://historica.unibo.it/iiif-server/3bef5d13-42af-4705-bd95-8a941afff4fc/full/full/0/default.jpg
BO0624_83687,p. 19,https://historica.unibo.it/iiif-server/4e0fe3c3-b9ba-4f5a-9457-98f71b49831c/full/full/0/default.jpg
BO0624_83687,p. 20,https://historica.unibo.it/iiif-server/8f5cc5ff-2478-4fd7-84dd-1138d5a8fb95/full/full/0/default.jpg
BO0624_83687,p. 21,https://historica.unibo.it/iiif-server/a28c6d8a-e6aa-40d3-98f2-cccc153fbd7c/full/full/0/default.jpg
BO0624_83687,p. 22,https://historica.unibo.it/iiif-server/23f9731f-afcb-48ba-8103-0ba76adf4bc8/full/full/0/default.jpg
BO0624_83687,p. 23,https://historica.unibo.it/iiif-server/d8421bee-6583-4f10-bec6-0599e0f9724f/full/full/0/default.jpg
BO0624_83687,p. 24,https://historica.unibo.it/iiif-server/baba2ec6-5c47-4a79-866b-da250e56a834/full/full/0/default.jpg
BO0624_83687,p. 26,https://historica.unibo.it/iiif-server/b0626e4e-36b1-4311-8d40-4cfbc5e62ede/full/full/0/default.jpg
BO0624_83687,p. 27,https://historica.unibo.it/iiif-server/8d554aed-13eb-4677-9dc1-b117e485f132/full/full/0/default.jpg
BO0624_83687,p. 28,https://historica.unibo.it/iiif-server/446acd76-05a6-4311-9c7f-0b57a1a79ee0/full/full/0/default.jpg
BO0624_83687,p. 29,https://historica.unibo.it/iiif-server/2cd808bf-a8b1-43f5-bf66-1c88576e058a/full/full/0/default.jpg
BO0624_83687,p. 30,https://historica.unibo.it/iiif-server/5511a56c-2cea-4041-ae85-ab0853ae90b3/full/full/0/default.jpg
BO0624_83687,p. 31,https://historica.unibo.it/iiif-server/6f6e9829-70ef-4bf8-90d5-8c1449e7d67a/full/full/0/default.jpg
BO0624_83687,p. 33,https://historica.unibo.it/iiif-server/4c127914-f2d0-49ac-822f-52df2b3d63a0/full/full/0/default.jpg
BO0624_83687,p. 34,https://historica.unibo.it/iiif-server/e4220ae2-563d-4566-947a-bc72bea83d44/full/full/0/default.jpg
BO0624_83687,p. 35,https://historica.unibo.it/iiif-server/e748e5f4-be68-49e8-a756-7e7515078616/full/full/0/default.jpg
BO0624_83687,p. 36,https://historica.unibo.it/iiif-server/1719f6b4-3be1-47ba-97d9-c56bf6439079/full/full/0/default.jpg
BO0624_83687,p. 37,https://historica.unibo.it/iiif-server/fc8c059c-7aca-4d80-9118-378e7450422d/full/full/0/default.jpg
BO0624_83687,p. 38,https://historica.unibo.it/iiif-server/e80578ea-03cf-4b69-ba1b-fffa39657556/full/full/0/default.jpg
