canonical,variants,count
NATTIER (Ecole de J.M.),NATTIER (Ecole de J.M.),1
Beauvais,Beauvais,1
ECOLE CFRANCAISE,ECOLE CFRANCAISE,1
ehinoises,ehinoises,1
Ecoles du Nord,Ecoles du Nord,1
PORCELAINES DE LA CHINE,PORCELAINES DE LA CHINE,1
DU JAPON,DU JAPON,1
DETROY (Ecole de),DETROY (Ecole de),1
LUCAS DE LEYDE (Ã©cole de),LUCAS DE LEYDE (Ã©cole de),1
Ecole de Francois Boucher,Ecole de Francois Boucher,1
Ecole d'Albert Cuyp,Ecole d'Albert Cuyp,1
Ecole de M.-Q. de La Tour,Ecole de M.-Q. de La Tour,1
Ecole de Claude Lefevre,Ecole de Claude Lefevre,1
Ecole de Mazzoli,Ecole de Mazzoli,1
Ecole de Hyacinthe Rigaud,Ecole de Hyacinthe Rigaud,1
Ecole de Mm Vigee Lebrun,Ecole de Mm Vigee Lebrun,1
VIGEE-LEBRUN (Ecole de Mme),VIGEE-LEBRUN (Ecole de Mme),1
LEPRINCE (Ecole de),LEPRINCE (Ecole de),1
MOREAU (ECOLE DE LoUIS),MOREAU (ECOLE DE LoUIS),1
ECOLE DU Jer EMPIRE,ECOLE DU Jer EMPIRE,1
Ecole Moderne,Ecole Moderne,1
HUBERT DROUAIS,HUBERT DROUAIS,1
GODFRIED KUELLER,GODFRIED KUELLER,1
GUILLAUME MIERIS,GUILLAUME MIERIS,1
OCTAVE TASSAERT,OCTAVE TASSAERT,1
ECOLE de LEPRINCE,ECOLE de LEPRINCE,1
TITIEN,TITIEN,1
ECOLE VENITIENNE fin du XVIe siecle,ECOLE VENITIENNE fin du XVIe siecle,1
CLOUET (Ecole de),CLOUET (Ecole de),1
ECOLES PRIMITIVES ESPAGNOLES,ECOLES PRIMITIVES ESPAGNOLES,1
ECOLES DIVERSES,ECOLES DIVERSES,1
"GOSSAERT, dit Mabuse (Ecole de)","GOSSAERT, dit Mabuse (Ecole de)",1
CLEEF (Ecole de) (MARTIN VAN),CLEEF (Ecole de) (MARTIN VAN),1
GOLTZIUS (Ecole de HANs),GOLTZIUS (Ecole de HANs),1
NEEFS (Ecole de PETER),NEEFS (Ecole de PETER),1
TOCQUE (Ecole de Louis),TOCQUE (Ecole de Louis),1
HOPPNER (Ecole de JEAN),HOPPNER (Ecole de JEAN),1
MIEREVELT (Ecole de MICHEL-JEAN),MIEREVELT (Ecole de MICHEL-JEAN),1
POELENBURG (Ecole de CoRNEILLE),POELENBURG (Ecole de CoRNEILLE),1
"TITIEN (Ecole de VEcELLI, dit le)","TITIEN (Ecole de VEcELLI, dit le)",1
VOS (Ecole de CoRNEILLE DE),VOS (Ecole de CoRNEILLE DE),1
ECOLE D'HOBBEMA,ECOLE D'HOBBEMA,1
DE L'ECOLE FRANCAISE DU XVIII SIECLE,DE L'ECOLE FRANCAISE DU XVIII SIECLE,1
VERBECKHOVEN (Ecole de),VERBECKHOVEN (Ecole de),1
PATER (Ecole de J.-B.),PATER (Ecole de J.-B.),1
DE VINCENNES ET DE SEVRES,DE VINCENNES ET DE SEVRES,1
EC0LE 1830,EC0LE 1830,1
TENIERS (ECOLE DE DAVID),TENIERS (ECOLE DE DAVID),1
ECOLE ROMANTIQUE FRANCAISE,ECOLE ROMANTIQUE FRANCAISE,1
FCOLE DE BRUGES,FCOLE DE BRUGES,1
ECOLES ESPAGNOLE ET PORTUGAISE,ECOLES ESPAGNOLE ET PORTUGAISE,1
ECOLE DE COLMAR,ECOLE DE COLMAR,1
ECOLE FLAM.,ECOLE FLAM.,1
Breuil,Breuil,1
GERARD (Ecole du Baron),GERARD (Ecole du Baron),1
LEFEVRE (Ecole de Robert),LEFEVRE (Ecole de Robert),1
LENAIN (Ecole des freres),LENAIN (Ecole des freres),1
ART EGYPTIEN,ART EGYPTIEN,1
ECOLE ANGLAISE (debut du XIXe siecle),ECOLE ANGLAISE (debut du XIXe siecle),1
BRUEGHEL le Vieux (Ecole de),BRUEGHEL le Vieux (Ecole de),1
CRANACH (Atelier des),CRANACH (Atelier des),1
LORENZO MONACO (Atelier de),LORENZO MONACO (Atelier de),1
ECOLE DU HAUTRHIN,ECOLE DU HAUTRHIN,1
MAITRE DES DEMIFIGURES DE FEMMES,MAITRE DES DEMIFIGURES DE FEMMES,1
EGYPTE,EGYPTE,1
ECOLE DES PAYS-BAS,ECOLE DES PAYS-BAS,1
Marseille,Marseille,1
Moustiers,Moustiers,1
Strasbourg,Strasbourg,1
PRIMITIF DE L'ECOLE ITALIENNE,PRIMITIF DE L'ECOLE ITALIENNE,1
FRAGONARD (Ecole d'HoNoRE),FRAGONARD (Ecole d'HoNoRE),1
LUINI (Ecole de),LUINI (Ecole de),1
VERONESE (Ecole du),VERONESE (Ecole du),1
GOYEN (Ecole de Jan Van),GOYEN (Ecole de Jan Van),1
ECOLE DE TOLEDE,ECOLE DE TOLEDE,1
Siegburger,Siegburger,1
Raerener,Raerener,1
Deutsche Glaser,Deutsche Glaser,1
Italienische Glaser,Italienische Glaser,1
Alt-Sachsisches Fabrikat,Alt-Sachsisches Fabrikat,1
Berliner Fabrikat,Berliner Fabrikat,1
Fuirstenberger Fabrikat,Fuirstenberger Fabrikat,1
Frankenthaler Fabrikat,Frankenthaler Fabrikat,1
Nymphenburger Fabrikat,Nymphenburger Fabrikat,1
Hochster Fabrikat,Hochster Fabrikat,1
Wiener Fabrikat,Wiener Fabrikat,1
Clignancourt,Clignancourt,1
Zirich,Zirich,1
Nyon,Nyon,1
Worcester,Worcester,1
Kreussener Fabrikat,Kreussener Fabrikat,1
Raerener Topfereifabrikate,Raerener Topfereifabrikate,1
Nassauer Topfereifabrikate,Nassauer Topfereifabrikate,1
Delfter Fabrikat,Delfter Fabrikat,1
Schweizer Meister des xVl. Jahrh.,Schweizer Meister des xVl. Jahrh.,1
GRIECHISCH-RUSSISCHEMALEREI,GRIECHISCH-RUSSISCHEMALEREI,1
NURNBERGER MEISTER AUS DER MITTE DES XVII. JAHRHUNDERTS,NURNBERGER MEISTER AUS DER MITTE DES XVII. JAHRHUNDERTS,1
Atelier,Atelier,1
Tyroler Maler des XV. Jahrh.,Tyroler Maler des XV. Jahrh.,1
Oberbayerischer Meister gegen Ende des XV. Jahrh.,Oberbayerischer Meister gegen Ende des XV. Jahrh.,1
Anibale Caraccio Schule,Anibale Caraccio Schule,1
Manier Watteau,Manier Watteau,1
Frihgothischer Meister,Frihgothischer Meister,1
Alt flamische Schule,Alt flamische Schule,1
JAPANISCHE UND CHINESISCHE,JAPANISCHE UND CHINESISCHE,1
Altdeutscher Meister des XVII. Jahrhunderts,Altdeutscher Meister des XVII. Jahrhunderts,1
J. de Heem (Schule),J. de Heem (Schule),1
Hugtenburgh (Schule),Hugtenburgh (Schule),1
Kneller (Schule),Kneller (Schule),1
J. Vernet (Schule),J. Vernet (Schule),1
Jan Wenix (Schule),Jan Wenix (Schule),1
Jan Wynants (Schule),Jan Wynants (Schule),1
Alterer Meister c1500,Alterer Meister c1500,1
Rubens u. Snyders Sehule,Rubens u. Snyders Sehule,1
Kloster-Veilsdorf,Kloster-Veilsdorf,1
Spengler von Constanz,Spengler von Constanz,1
Michael Wohlgemuth (Schule),Michael Wohlgemuth (Schule),1
Bartholomaus Zeitblom (Schule),Bartholomaus Zeitblom (Schule),1
Hans von Culmbach (Schule),Hans von Culmbach (Schule),1
Longobardische,Longobardische,1
ALT-PERSISCHE,ALT-PERSISCHE,1
AGYPTISCHE,AGYPTISCHE,1
Moderner italienischer Meister,Moderner italienischer Meister,1
Roerstrand,Roerstrand,1
H.RIGAUD,H.RIGAUD,1
Wittenberger Schule des XVI. Jahrh.,Wittenberger Schule des XVI. Jahrh.,1
Rorstrand,Rorstrand,1
Altflorentinische Schule,Altflorentinische Schule,1
Geldorp 's Manier,Geldorp 's Manier,1
Schadow's Schule,Schadow's Schule,1
"Cranach, Lucas","Cranach, Lucas",1
"Santi, Raffaello","Santi, Raffaello",1
"Vecellio,Titiano","Vecellio,Titiano",1
"Watteau, Antoine","Watteau, Antoine",1
Danemark,Danemark,1
PORTUGIESISCHE MEISTER,PORTUGIESISCHE MEISTER,1
Claude'sche Schule,Claude'sche Schule,1
Hollandische Meister unter italienischem Einfluss,Hollandische Meister unter italienischem Einfluss,1
Piemontesische Schule,Piemontesische Schule,1
Kolnischer Meister um 1460-1500,Kolnischer Meister um 1460-1500,1
Unbekannte Schule,Unbekannte Schule,1
ITALIENISCH-GRIECHISCHE SCHULE,ITALIENISCH-GRIECHISCHE SCHULE,1
"Allegri, A.(Correggio) Schule","Allegri, A.(Correggio) Schule",1
"Dietrich, C. W. E.(Art)","Dietrich, C. W. E.(Art)",1
ran Dyck (Schule und Copien),ran Dyck (Schule und Copien),1
"Greuze,J.B.(Manier)","Greuze,J.B.(Manier)",1
Hobbema (Art),Hobbema (Art),1
"Londonio,Francesco (Art)","Londonio,Francesco (Art)",1
"van Loo, J. (Schule)","van Loo, J. (Schule)",1
"Memling,Hans (Copie)","Memling,Hans (Copie)",1
"Moreelse, Paul (Copie)","Moreelse, Paul (Copie)",1
"van Ostade, A. (Copie)","van Ostade, A. (Copie)",1
"Patinir, Joachim (Art)","Patinir, Joachim (Art)",1
"Sanzio, Raphael (Copie)","Sanzio, Raphael (Copie)",1
"Teniers, David (Schule)","Teniers, David (Schule)",1
Westphalischer Meister,Westphalischer Meister,1
"Poussin, N. (Schule)","Poussin, N. (Schule)",1
"van Stry, Jan (Copie)","van Stry, Jan (Copie)",1
"Sammetbrueghel, Schule","Sammetbrueghel, Schule",1
Florentiner Schule um 1500,Florentiner Schule um 1500,1
Vlimische Schule des Xvill. Jahrh.,Vlimische Schule des Xvill. Jahrh.,1
Hollandischer Kinstler,Hollandischer Kinstler,1
Baseler Meister,Baseler Meister,1
Fruhitalienischer Meister,Fruhitalienischer Meister,1
Diisseldorfer mod. Kunstler,Diisseldorfer mod. Kunstler,1
Zurich,Zurich,1
Niederviller,Niederviller,1
St.Cloud,St.Cloud,1
Chelsea,Chelsea,1
Berghem Schule,Berghem Schule,1
Memling's Schule,Memling's Schule,1
NEUERER BELGISCHER MEISTER,NEUERER BELGISCHER MEISTER,1
RUSSISCHE MALEREI,RUSSISCHE MALEREI,1
SPATRUSSISCHE SCHULE,SPATRUSSISCHE SCHULE,1
Altdeutseher Meister,Altdeutseher Meister,1
Altflorentinisehe Sehule,Altflorentinisehe Sehule,1
"EYCK (Jan van), Sehule","EYCK (Jan van), Sehule",1
Franzosisehe Sehule,Franzosisehe Sehule,1
Hollandisehe Sehule,Hollandisehe Sehule,1
B. VAN ORLEY,B. VAN ORLEY,1
Manier des Frans Hals,Manier des Frans Hals,1
Manier des M. des Vos,Manier des M. des Vos,1
Art des Hans Holbein,Art des Hans Holbein,1
Utrechter Schule,Utrechter Schule,1
minton,minton,1
Altbyzantinische Richtung,Altbyzantinische Richtung,1
Alt-Spanilche Scule,Alt-Spanilche Scule,1
Hlt-Deuticthe Scthule,Hlt-Deuticthe Scthule,1
FranzBliiche Stule,FranzBliiche Stule,1
Die italienischen Schulen,Die italienischen Schulen,1
Friihe Schule von Siena,Friihe Schule von Siena,1
Die niederlandischen Schulen,Die niederlandischen Schulen,1
Moderner Munchener Meister,Moderner Munchener Meister,1
Moderner Wiener Meister,Moderner Wiener Meister,1
Flumilche Sdule,Flumilche Sdule,1
Shule des R. van der Weyden,Shule des R. van der Weyden,1
Bolognefiche Scule,Bolognefiche Scule,1
DÃ¼sseldorfer Meister der 50 Jahre,DÃ¼sseldorfer Meister der 50 Jahre,1
HIt-Deutidh,HIt-Deutidh,1
AIt-Deuticthe Sdule,AIt-Deuticthe Sdule,1
AIt-Niederlandifth,AIt-Niederlandifth,1
MiederlandifcBer Meifter des XVI. abrbunderts,MiederlandifcBer Meifter des XVI. abrbunderts,1
Miederlandifcber Kunftler,Miederlandifcber Kunftler,1
Miederlandifber Runfler,Miederlandifber Runfler,1
Sranzofircbe Scbule,Sranzofircbe Scbule,1
Sranzofifcbe Scbule,Sranzofifcbe Scbule,1
Cuyp's-Schule,Cuyp's-Schule,1
Art des Breughel-Elsheimer,Art des Breughel-Elsheimer,1
Art des B. Denner,Art des B. Denner,1
LUTTICHER SCHULE,LUTTICHER SCHULE,1
UN MAITRE ESPAGNOL DU XVIEME SIECLE,UN MAITRE ESPAGNOL DU XVIEME SIECLE,1
ARTISTE ANGLAIS INCONNU XVIIIEME SIECLE,ARTISTE ANGLAIS INCONNU XVIIIEME SIECLE,1
Manier Albrecht Duirer's,Manier Albrecht Duirer's,1
VOR-RAFFAELISCHE PERIODE,VOR-RAFFAELISCHE PERIODE,1
Yiederlandifcher Mleifter,Yiederlandifcher Mleifter,1
Stalienifcher Mteifter,Stalienifcher Mteifter,1
Qlltliederlandifch,Qlltliederlandifch,1
Denetianiiche Schule,Denetianiiche Schule,1
Carracci,Carracci,1
Michel-Angelo,Michel-Angelo,1
Schule Clouet,Schule Clouet,1
Munchner Schule. Anfang des i9. Jahrhunderts,Munchner Schule. Anfang des i9. Jahrhunderts,1
Altfranzosische Schuie,Altfranzosische Schuie,1
Neuere Meister,Neuere Meister,1
ALTENGLISCHE SCHULE,ALTENGLISCHE SCHULE,1
Tiroler KÃ¼nstler,Tiroler KÃ¼nstler,1
Schule des Mabuse,Schule des Mabuse,1
Merowingisch,Merowingisch,1
COLNISCHER MEISTER XVI.JAHRH.,COLNISCHER MEISTER XVI.JAHRH.,1
Schule des Poussin,Schule des Poussin,1
"David, Schule","David, Schule",1
Disseldorfer lebender Meister,Disseldorfer lebender Meister,1
Manier von Berchem,Manier von Berchem,1
Lucas Cranachs Manier,Lucas Cranachs Manier,1
Manier Fabrizius,Manier Fabrizius,1
Frankens Manier,Frankens Manier,1
Manier De Heem,Manier De Heem,1
Manier Hemskerk,Manier Hemskerk,1
Paul Moorelse. Manier,Paul Moorelse. Manier,1
Manier Moucheron,Manier Moucheron,1
Jacob Ruysdaels Manier,Jacob Ruysdaels Manier,1
H. Saftlebens Manier,H. Saftlebens Manier,1
Roland Saverys Manier,Roland Saverys Manier,1
Manier Velasquez,Manier Velasquez,1
A.VAN DYCK,A.VAN DYCK,1
NETSCHERS SCHULE,NETSCHERS SCHULE,1
panische Schule,panische Schule,1
HOLLANDISCH-ITALIENISCHE SCHULE,HOLLANDISCH-ITALIENISCHE SCHULE,1
Niederlindische Schile,Niederlindische Schile,1
Vlamisch-hollandische Schule,Vlamisch-hollandische Schule,1
Umbro-florentinische Schule,Umbro-florentinische Schule,1
CALCARER SCHULE,CALCARER SCHULE,1
MONOGRAMMISTEN,MONOGRAMMISTEN,1
Suddeutscher Meister zur Zeit Zeitbloms,Suddeutscher Meister zur Zeit Zeitbloms,1
Hollandische und deutsche Schulen,Hollandische und deutsche Schulen,1
Englische und Franzosische Schule,Englische und Franzosische Schule,1
Verschiedene Manufakturen,Verschiedene Manufakturen,1
SCHULE DES JAN VAN GOYEN,SCHULE DES JAN VAN GOYEN,1
NIERERLANDISCHE SCHULE,NIERERLANDISCHE SCHULE,1
Barbizon-Schule,Barbizon-Schule,1
Neapel,Neapel,1
SCHULEVONPARMA,SCHULEVONPARMA,1
"KOLNER SCHULE,XV.JAHRHUNDERT","KOLNER SCHULE,XV.JAHRHUNDERT",1
"SACHSISCHER MEISTER,XVI. JAHRHUNDERT","SACHSISCHER MEISTER,XVI. JAHRHUNDERT",1
BRUSSELER MALER,BRUSSELER MALER,1
C.F.LESSING,C.F.LESSING,1
SCHULE VON VALENCIA,SCHULE VON VALENCIA,1
G. Romano Schule,G. Romano Schule,1
DECAMPS'SCHULE,DECAMPS'SCHULE,1
DELACROIX'SCHULE,DELACROIX'SCHULE,1
vorderasiatische,vorderasiatische,1
BREUGHEL (Schule),BREUGHEL (Schule),1
P. BREUGHEL d. AIt.(Schule),P. BREUGHEL d. AIt.(Schule),1
G. DOU (Schule),G. DOU (Schule),1
FRANZ HALS (Art),FRANZ HALS (Art),1
MIEREVELT (SCHULE),MIEREVELT (SCHULE),1
Nachahmer DURERS,Nachahmer DURERS,1
LUBECKER KUNSTLER,LUBECKER KUNSTLER,1
MUNCHENER SCHULE DER40er JAHRE,MUNCHENER SCHULE DER40er JAHRE,1
ANTOINE WATTEAU SCHULE,ANTOINE WATTEAU SCHULE,1
STRASSBURGER MEISTER des 16. Jahrhunderts,STRASSBURGER MEISTER des 16. Jahrhunderts,1
UNTER DEM EINFLUSS CORREGGIOS,UNTER DEM EINFLUSS CORREGGIOS,1
Rokoko,Rokoko,1
Bayrisch-tirolische Schule,Bayrisch-tirolische Schule,1
Landshuter Schule,Landshuter Schule,1
SCHULE von HAARLEM,SCHULE von HAARLEM,1
STARNBERGER SEE,STARNBERGER SEE,1
Munchener Pinakothek,Munchener Pinakothek,1
Dresdener Galerie,Dresdener Galerie,1
LUTHERKIRCHE IN ZWICKAU,LUTHERKIRCHE IN ZWICKAU,1
VOM ENDE DES 16.JAHRHUNDERTS,VOM ENDE DES 16.JAHRHUNDERTS,1
Werkstatt J. A. Watteau's,Werkstatt J. A. Watteau's,1
Brisseler Meister d. weibl. Halbfiguren,Brisseler Meister d. weibl. Halbfiguren,1
Nachahmer Jan van Eycks,Nachahmer Jan van Eycks,1
Meister von Cappenberg,Meister von Cappenberg,1
Schule Jacob van Ruisdael,Schule Jacob van Ruisdael,1
Art des Bassano,Art des Bassano,1
Art des Carlo Dolci,Art des Carlo Dolci,1
ZEIT DER CARRACCI,ZEIT DER CARRACCI,1
DUSSELDORFER MEISTER DES 19.JAHRHUNDERTS,DUSSELDORFER MEISTER DES 19.JAHRHUNDERTS,1
Werkstatt Rubens,Werkstatt Rubens,1
Primitive Schule,Primitive Schule,1
COLNER SCHULE,COLNER SCHULE,1
Zitzishausener,Zitzishausener,1
Kolner,Kolner,1
Primitiver Niederlander,Primitiver Niederlander,1
Sieneser Malerschule des 15. Jahrhunderts,Sieneser Malerschule des 15. Jahrhunderts,1
SCHULE DES NICOLAS NEUFCHATEL,SCHULE DES NICOLAS NEUFCHATEL,1
Correggio-Schule,Correggio-Schule,1
Frans van Mieris d. Altere-Schule,Frans van Mieris d. Altere-Schule,1
Sassoferato-Schule,Sassoferato-Schule,1
Schule von Nurnberg,Schule von Nurnberg,1
RHEINLAND-WESTFALEN,RHEINLAND-WESTFALEN,1
WILHELM DIEZ-SCHULE,WILHELM DIEZ-SCHULE,1
ALTVLAMISCHE SCHULE,ALTVLAMISCHE SCHULE,1
Moderne franzosische Schule,Moderne franzosische Schule,1
NORDDEUTSCHER MEISTER UM 1730,NORDDEUTSCHER MEISTER UM 1730,1
SIENESISCHER MEISTER DES 15. JAHRHUNDERTS,SIENESISCHER MEISTER DES 15. JAHRHUNDERTS,1
UNBEKANNTER MEISTER UM 1820 (?),UNBEKANNTER MEISTER UM 1820 (?),1
BERLINER MEISTER DER ERSTEN HALFTE DES 19. JAHRHUNDERTS,BERLINER MEISTER DER ERSTEN HALFTE DES 19. JAHRHUNDERTS,1
Frans Hals,Frans Hals,1
Joshua Reynolds,Joshua Reynolds,1
Tintoretto,Tintoretto,1
Viamischen Meister,Viamischen Meister,1
Griechische Schule,Griechische Schule,1
Dirk Hals-Schule,Dirk Hals-Schule,1
Franz Hals-Schule,Franz Hals-Schule,1
Guido Reni Schule,Guido Reni Schule,1
Paolo Veronese-Schule,Paolo Veronese-Schule,1
Stuttgart,Stuttgart,1
Frankfurt a. M.,Frankfurt a. M.,1
DIE SCHWEIZER,DIE SCHWEIZER,1
DIE FRANZOSEN,DIE FRANZOSEN,1
Volkstadt-Rudolstadt,Volkstadt-Rudolstadt,1
Kloster Veilsdorf,Kloster Veilsdorf,1
Kopenhagen,Kopenhagen,1
ALTE KOPIE NACH ANTHONIS VAN DYCK,ALTE KOPIE NACH ANTHONIS VAN DYCK,1
NACH KARL THEODOR VON PILOTY,NACH KARL THEODOR VON PILOTY,1
ART DES SIR JOSHUA REYNOLDS,ART DES SIR JOSHUA REYNOLDS,1
WERKSTATT DES PETER PAUL RUBENS,WERKSTATT DES PETER PAUL RUBENS,1
ART DES DAVID TENIERS DES ALTEREN,ART DES DAVID TENIERS DES ALTEREN,1
"MODERNER MEISTER,DEUTSCHLAND","MODERNER MEISTER,DEUTSCHLAND",1
Empire,Empire,1
UNBEKANNTE MEISTER DES 16.-18.JAHRH.,UNBEKANNTE MEISTER DES 16.-18.JAHRH.,1
SCHULE VON SIENA um 1400,SCHULE VON SIENA um 1400,1
FLAMISCHE SCHULE 16. Jahrhundert,FLAMISCHE SCHULE 16. Jahrhundert,1
GENTER MEISTER,GENTER MEISTER,1
ART DES GIOVANNI BELLINI,ART DES GIOVANNI BELLINI,1
SCHULE DES JOSEPH MALLORD WILLIAM TURNER,SCHULE DES JOSEPH MALLORD WILLIAM TURNER,1
Schule Moritz von Schwind,Schule Moritz von Schwind,1
"Deutsche, Franzosische und Spanische Schule","Deutsche, Franzosische und Spanische Schule",1
Leipzig,Leipzig,1
Westfalen,Westfalen,1
Hessen,Hessen,1
Wurttemberg,Wurttemberg,1
Belgique,Belgique,1
Suisse,Suisse,1
Wiener Kunstler,Wiener Kunstler,1
SCHULE DES AELBERT CUYP,SCHULE DES AELBERT CUYP,1
SCHULE ODER ZEITGENOSSE,SCHULE ODER ZEITGENOSSE,1
SLAWISCHER KUNSTLER,SLAWISCHER KUNSTLER,1
SCHULE REMBRANDTS VAN RYN,SCHULE REMBRANDTS VAN RYN,1
SCHULE DES DOM. GHIRLANDAIO,SCHULE DES DOM. GHIRLANDAIO,1
Schule Ph.Wouwerman,Schule Ph.Wouwerman,1
Schule Adr. Brouwer,Schule Adr. Brouwer,1
ART DES MICHAEL VON COXCIE,ART DES MICHAEL VON COXCIE,1
KOLNISCHE SCHULE von 1515,KOLNISCHE SCHULE von 1515,1
OBERDEUTSCHER MEISTER der Schule Dirers nahestehend,OBERDEUTSCHER MEISTER der Schule Dirers nahestehend,1
NIEDERRHEINISCHE SCHULE UM 1500,NIEDERRHEINISCHE SCHULE UM 1500,1
ROMISCHER MEISTER IM STILE DES JUSTUS SUSTERMANNS,ROMISCHER MEISTER IM STILE DES JUSTUS SUSTERMANNS,1
ENGLISCHER MEISTER IN DER ART DES RAEBURN,ENGLISCHER MEISTER IN DER ART DES RAEBURN,1
VLAMISCHER MEISTER IN DER ART DES P.P. RUBENS,VLAMISCHER MEISTER IN DER ART DES P.P. RUBENS,1
ROMISCHE SCHULE IN DER ART DES ANDREA SACCHI,ROMISCHE SCHULE IN DER ART DES ANDREA SACCHI,1
PADUANISCHER MEISTER DES XVI.JAHRHUNDERTS,PADUANISCHER MEISTER DES XVI.JAHRHUNDERTS,1
Alte Portugiesische Schule,Alte Portugiesische Schule,1
ANTON VAN DYCK,ANTON VAN DYCK,1
GIORGIO BARBARELLIGIORGIONE,GIORGIO BARBARELLIGIORGIONE,1
GERARD DOU,GERARD DOU,1
FEUERBACH SCHULE,FEUERBACH SCHULE,1
Flamifdhe Sdhule,Flamifdhe Sdhule,1
Tliederlandifde Sdhule,Tliederlandifde Sdhule,1
Sdhule Tintoretto,Sdhule Tintoretto,1
Dusseldorf - Schuler von Gebhard,Dusseldorf - Schuler von Gebhard,1
Schule des P. Cornelius,Schule des P. Cornelius,1
Karlsruher Schule,Karlsruher Schule,1
Zeitgenosse Des Lucas van Leiden,Zeitgenosse Des Lucas van Leiden,1
Munster'sche Schule um 1790,Munster'sche Schule um 1790,1
NEAPOLITANISCHER MEISTER UM 1600,NEAPOLITANISCHER MEISTER UM 1600,1
Schwind-Schule,Schwind-Schule,1
Niederlandisch-italienisch,Niederlandisch-italienisch,1
Rheinlandisch,Rheinlandisch,1
SEESCHWABEN,SEESCHWABEN,1
NIEDER-ODER MITTELRHEINISCH,NIEDER-ODER MITTELRHEINISCH,1
ELSASS,ELSASS,1
ULM,ULM,1
OSNABRUCKER MEISTER,OSNABRUCKER MEISTER,1
TANAGRA,TANAGRA,1
MEISTER DER MARMORMADONNEN,MEISTER DER MARMORMADONNEN,1
ROMANISCHE ALPENLANDER,ROMANISCHE ALPENLANDER,1
OSTFRANZOSISCH,OSTFRANZOSISCH,1
Niederrheinischer oder Antwerpener Meister,Niederrheinischer oder Antwerpener Meister,1
Calame-Schule,Calame-Schule,1
Oberdeutsdhe Scule,Oberdeutsdhe Scule,1
Maler um 1820-30,Maler um 1820-30,1
DER PARIS-MEISTER,DER PARIS-MEISTER,1
DER PORTRATIST DER VIERZIGER JAHRE,DER PORTRATIST DER VIERZIGER JAHRE,1
DER MEISTER DER VIRGO INTER VIRGINES,DER MEISTER DER VIRGO INTER VIRGINES,1
DER MEISTER VON MESSKIRCH,DER MEISTER VON MESSKIRCH,1
MEISTER HR,MEISTER HR,1
NACHAHMER DES DONATELLO,NACHAHMER DES DONATELLO,1
MEISTER O MODERNI,MEISTER O MODERNI,1
NACHFOLGER DES ANTONIO DEL POLLAJUOLO,NACHFOLGER DES ANTONIO DEL POLLAJUOLO,1
NACHFOLGER DES JACOPO SANSOVINO,NACHFOLGER DES JACOPO SANSOVINO,1
MEISTER CS,MEISTER CS,1
Genuesischer Kunstler,Genuesischer Kunstler,1
"Mailandische Schule, Ende des 15. Jahrhunderts","Mailandische Schule, Ende des 15. Jahrhunderts",1
Russisch-griechische Schule des 17. Jahrhunderts,Russisch-griechische Schule des 17. Jahrhunderts,1
"Slavisch,wohl 17.Jahrhundert","Slavisch,wohl 17.Jahrhundert",1
Oberitalienischer Maler,Oberitalienischer Maler,1
"Lombardisch oder flamisch,16.Jahrhundert","Lombardisch oder flamisch,16.Jahrhundert",1
Preller-Schule,Preller-Schule,1
Schirmer Schule,Schirmer Schule,1
ROMISCHE SCHULE UM 1645,ROMISCHE SCHULE UM 1645,1
ITALIENISCH ANFANG DES I9.JAHRH.,ITALIENISCH ANFANG DES I9.JAHRH.,1
FLAMISCH 18.JAHRH.,FLAMISCH 18.JAHRH.,1
"LAWRENCE,NACHFOLGER VON SIR THOMAS","LAWRENCE,NACHFOLGER VON SIR THOMAS",1
ROMISCHER BILDHAUER UM 1680,ROMISCHER BILDHAUER UM 1680,1
Trubnerschule,Trubnerschule,1
Thuringen,Thuringen,1
Indien,Indien,1
Sidfrankreich,Sidfrankreich,1
Bayr. Donaugegend,Bayr. Donaugegend,1
Vlamisch-franzosisch,Vlamisch-franzosisch,1
Frihindisch,Frihindisch,1
Anfang des 18. Jahrhunderts,Anfang des 18. Jahrhunderts,1
Ende 17. Jahrhundert,Ende 17. Jahrhundert,1
Sudslawisch,Sudslawisch,1
Anonymer Meister des 19. Jahrhunderts,Anonymer Meister des 19. Jahrhunderts,1
Disseldorfer Schule des 19. Jahrhunderts,Disseldorfer Schule des 19. Jahrhunderts,1
Pilotyschuler um 1880,Pilotyschuler um 1880,1
Meister der Lyversberger Passion,Meister der Lyversberger Passion,1
Sidfrankreich oder Spanien. 17. Jahrhundert,Sidfrankreich oder Spanien. 17. Jahrhundert,1
"Rheinisch,etwa 1420-1450","Rheinisch,etwa 1420-1450",1
Hanau,Hanau,1
OBERITALIENISCH 18.JHRH.,OBERITALIENISCH 18.JHRH.,1
Charlottenburg,Charlottenburg,1
Potsdam,Potsdam,1
"Vlamische Schule, Anfang 16. Jahrh.","Vlamische Schule, Anfang 16. Jahrh.",1
Altniederlandischer Meister der van Eyck-Schule,Altniederlandischer Meister der van Eyck-Schule,1
MAILANDISCHER MEISTER,MAILANDISCHER MEISTER,1
Franzosischer Miniaturmaler,Franzosischer Miniaturmaler,1
Oberschwabisch,Oberschwabisch,1
Bochara,Bochara,1
Brissel,Brissel,1
Diezschule Maler Fr.,Diezschule Maler Fr.,1
Munchener Landschafter,Munchener Landschafter,1
Quaglio nahestehender Maler,Quaglio nahestehender Maler,1
