inventario,dc.title,handle,manifest
BO0624_65732,"Collections Eugène Bureau d'Anvers et V. D. H. ... d'Amsterdam: tableaux anciens, tapisseries ...: album de planches: vente a Amsterdam les 5 et 6 avril 1927",https://historica.unibo.it/handle/20.500.14008/93133,https://historica.unibo.it/server/iiif/7cc8e181-56a7-4c6e-b70e-804132984b8e/manifest
BO0624_87828,"Gemaelde alter Meister: dabei 52 Gemälde, welche in Lombard verfallen sind und zum Meistgebot versteigert werden: Ferner die Kollection Sr. Excellenz des ... Prof. Dr. Raehlmann, Weimar: Mit 31 Abbildungen: Antiquitäten ... Versteigerung ...den 10. Dezember 1907 und folgende Tage",https://historica.unibo.it/handle/20.500.14008/93997,https://historica.unibo.it/server/iiif/7ce1caf3-a178-453b-a8a4-b1941a3edbbd/manifest
BO0624_87711,"Versteigerung von Oelgemälden und Aquarellen, neuerer Künstler sowie von Antiquitäten und modernen Kunstgegenständen, ... Alte tersische Teppiche ...: Ausstellung: Sonntag, den 29. Januar und Montag, den 30. Januar 1905: Versteigerung: Dienstag, den 31. Januar und Mittwoch, den 1. Februar 1905",https://historica.unibo.it/handle/20.500.14008/93905,https://historica.unibo.it/server/iiif/7cfcffd6-8cf6-4587-a373-be08420f61f2/manifest
BO0624_88159,"Katalog einer Sammlung von Gemälden älterer und neuerer Meister aus dem ehemaligen Besitze des [gestorbenen] Herrn Amtgerichtsrats Strauven, Düsseldorf und anderer: Versteigerung zu Cöln ... den 18. November 1913 ...",https://historica.unibo.it/handle/20.500.14008/94219,https://historica.unibo.it/server/iiif/7dbe5ee3-dfd1-4b0d-bf37-60fdd483f457/manifest
BO0624_87897,"Antiquitäten Nachlässe: Baron von W.-L. Reichgerichtsrat Thöl-Leipzig u.a.B.: Pergamentmanusckripte des 14.-16. Jahrh. mit Miniaturen und alte Stammbücher der Sammlung Hermann Emden, Hamburg ... Versteigerung ... den 7. Dezember 1909",https://historica.unibo.it/handle/20.500.14008/94046,https://historica.unibo.it/server/iiif/7dce6195-739b-468b-8e0f-1ed7430a67ed/manifest
BO0624_87728,"Katalog einer Sammlung von Gemälden älterer und neuerer Meister aus dem Nachlasse der Frau Fabrikbesitzer-Witwe Konrad Loersch aus Aachen, des Sanitatsrat Dr. Engels in Cöln und des Dr. L.... aus A. und Anderer: Versteigerung zu Cöln Montag den 22. Mai und Dienstag den 23. Mai 1905",https://historica.unibo.it/handle/20.500.14008/93919,https://historica.unibo.it/server/iiif/7e73500c-864c-417f-8ef0-e4a654f6a1ad/manifest
BO0624_83979,"Catalogue de six oeuvres célèbres par Nicolas de Largillerie et tableaux importants par Hubert Robert & mme Vallayer-Coster provenant de la collection de m. le vicomte G. Chabert: Galeries Georges Petit, le samedi 5 juin 1909",https://historica.unibo.it/handle/20.500.14008/93421,https://historica.unibo.it/server/iiif/7e8f2d9e-3fd3-4290-bd29-0c3bbac3a59f/manifest
BO0624_87835,"Katalog von hervorrangenden Gemälden neuzeitiger Meister darunter der Nachlä der Professors Albert Baur, [gestorben] zu Düsseldorf: Versteigerung zu Köln a. Rh. ... den 30. und ... den 31. März 1908 ... bei J. M. Heberle (H. Lempertz' Söhne)",https://historica.unibo.it/handle/20.500.14008/94003,https://historica.unibo.it/server/iiif/7ebd7926-2f6d-41da-8b4e-8d8fcbf7ecfd/manifest
BO0624_84248,"Catalogue de huit tableaux par Hubert Robert, quarante-trois dessins par Cochin, portraits du 18. siècle provenant du Salon de madame Geoffrin et appartenant au comte de La Bédoyère: dont la vente aura lieu à Paris ... le Mercredi 8 Juin 1921 ...",https://historica.unibo.it/handle/20.500.14008/93624,https://historica.unibo.it/server/iiif/7f017a31-f001-4e8b-9e26-179d5dcdd607/manifest
BO0624_88680,Gemälde alter Meister Sammlung capt. Seymour Rouseund und anderer Besitz: Versteigerung... den 6. Dezember 1927,https://historica.unibo.it/handle/20.500.14008/94610,https://historica.unibo.it/server/iiif/7f038258-5df4-487f-b887-fcff04e0bead/manifest
BO0624_88122,"Handzeichnungen und Aquarelle moderner Meister aus dem Nachlasse des Akademie-Professor Otto Seitz, München, des Professor Franz Skarbina, Berlin, Mitglied des Senats der Königl. Akademie der Künste, aus Münchner Privatbesitz etc.: Auktion in München in der Galerie Helbing, Freitag, den 30. und Samstag, den 31. Mai 1913",https://historica.unibo.it/handle/20.500.14008/94189,https://historica.unibo.it/server/iiif/7f481bd3-2198-43d1-b826-ac15f8903301/manifest
BO0624_88225,"Katalog hervorragender Sammlungen von Kupferstichen, Radierungen, Aquarellen, Handzeichnungen Gemälden alter und neuer Meister ... aus dem Besitze James Cockerill [gestorben] Aachen: A. van Ophoven, Düsseldorf u. a.: Versteigerung zu Aachen am 26., 27. und 28. Juli 1915 ...",https://historica.unibo.it/handle/20.500.14008/94258,https://historica.unibo.it/server/iiif/7f5d3069-b805-410a-ab4e-9694164e9b3f/manifest
BO0624_84181,"Catalogue des objets d'art et de haute curiosité du Moyen Age, de la Renaissance et autres, faïences orientales et italiennes, terres émaillées des Robbia, émaux champlevés et peints de Limoges ... provenant de la liquidation de l'ancienne société Seligmann ...: la vente aura lieu à Paris ... les lundi 16 et mardi 17 mars 1914 ...",https://historica.unibo.it/handle/20.500.14008/93567,https://historica.unibo.it/server/iiif/7f614771-2642-474c-aafb-a2aa5235a4f0/manifest
BO0624_81751,Catalogue du Musée L. Borg de Balzan à Florence: la vente aura lieu a partir de lundi 2 avril 1894,https://historica.unibo.it/handle/20.500.14008/92734,https://historica.unibo.it/server/iiif/7fd1f92b-3bf5-4f33-b037-8969cd8f6cd3/manifest
BO0624_84038,"Catalogue des tableaux anciens, tableaux modernes ... objets d'art & d'ameublement ... succession de Madame Roussel: lundi 25 ... jeudi 28 mars 1911",https://historica.unibo.it/handle/20.500.14008/93457,https://historica.unibo.it/server/iiif/7fde5412-cd5c-4a07-9b89-3e64c09e402a/manifest
BO0624_84306,Catalogue des tableaux anciens ... dessins anciens ...: mercredi 23 novembre 1927,https://historica.unibo.it/handle/20.500.14008/93664,https://historica.unibo.it/server/iiif/7ffb8eef-04d3-4b4a-9739-c9703863c397/manifest
BO0624_87988,"Oelgemälde alter Meister aus Schweizer Besitz: Auktion in München in der Galerie Helbing, Freitag, den 24. November 1911",https://historica.unibo.it/handle/20.500.14008/94101,https://historica.unibo.it/server/iiif/80007075-0a5f-40b5-be63-aa079be97d5d/manifest
BO0624_84331,"Catalogue des aquarelles, dessins & croquis par Henry Monnier, 1805-1877 provenant de la collection de M. Gustave Cahen: samedi 8 juin 1929",https://historica.unibo.it/handle/20.500.14008/93681,https://historica.unibo.it/server/iiif/80148cd7-532e-4336-8635-c9d59a9b120c/manifest
BO0624_88091,Gemäldesammlung des Herrn Rechtsanwalts Dr. Wilhelm Eichenwald-Mürzzuschlag: Werke alter und neuer Meister ... Versteigerung: ... den 4. März 1913,https://historica.unibo.it/handle/20.500.14008/94167,https://historica.unibo.it/server/iiif/801c02f3-a4e5-43ea-a78c-2b4071393ec5/manifest
BO0624_87864,"Gemälde Aquarelle, Kunstblätter, Antiquitäten, Kunstgegenstände u. A., 2. Abteilung der Sammlung des herrn F. Bohnenberger, Stuttgart aus hiesigem und auswärtigem Privatbesitz sowie aus dem Nachlass eines hiesigen Künstlers: Versteigerung in Frankfurt a.M., Mittwoch u. Donnerstag, den 9. u. 10. Dezember 1908",https://historica.unibo.it/handle/20.500.14008/94027,https://historica.unibo.it/server/iiif/801f1a0f-b03f-4127-b3d3-9dd7ad656c7a/manifest
BO0624_87523,"Katalog von Antiquitäten, Kunstsachen sowie Ölgemälden aus dem Besitze eines süddeutschen Fabrikanten und andere Beiträge ... Auction in München ... den 22. und 23. Juni ... unter Leitung des Kunsthändlers Hugo Helbing in München",https://historica.unibo.it/handle/20.500.14008/93797,https://historica.unibo.it/server/iiif/803001c4-ce49-4164-a2b5-b459add34a9c/manifest
BO0624_81788,"Catalogo n. 82: Mobili e quadri antichi provenienti da un castello della Valle d'Aosta: quadri moderni dipinti e raccolti da Belisario Gioja; bronzi, miniature, maioliche, porcellane, mobili, quadri di diverse proprietà, in vendita al pubblico incanto",https://historica.unibo.it/handle/20.500.14008/92767,https://historica.unibo.it/server/iiif/8042b4ee-ecb4-44b3-a1b1-949cfb863ee7/manifest
BO0624_84034,Catalogue des objets d'art et de riche ameublement ... tableaux anciens ... provenant de l'importante collection de feu M. le Baron Achille Seillière: jeudi 9 mars 1911,https://historica.unibo.it/handle/20.500.14008/93453,https://historica.unibo.it/server/iiif/8074047e-2638-4a51-9227-31a4221a0a9a/manifest
BO0624_84222,Catalogue des sculptures anciennes du XVIII siècle ... tableaux anciens ... collection de lorgnettes de théatre provenant de la collection Caillavet ...: la vente ... aura lieu à Paris ... le vendredi 7 mai 1920 ...,https://historica.unibo.it/handle/20.500.14008/93602,https://historica.unibo.it/server/iiif/807cfc26-a188-42b2-acef-47f25526254b/manifest
BO0624_84205,"Catalogue des objets d'art et d'ameublement, faiences, porcelaines de Chine et Européennes, meubles, tapisseries d'Aubusson et des Flandres, tableaux anciens et modernes ... appartenant à M. L ...: la vente aura lieu à Paris ... les lundi 15 et mardi 16 juin 1914 ...",https://historica.unibo.it/handle/20.500.14008/93587,https://historica.unibo.it/server/iiif/807d5548-81cd-43bc-8b53-1b9f68fa5a96/manifest
BO0624_88073,"Goethe- und Schiller-Reliquien aus dem Nachlasse von Goethes Sekretär Rat Theodor Kräuter Besitz seines GrÖnessen Dr. Robert Reil - Weimar: Autogramme Literatur, insbesondere des 18. und der ersten Hälfte des 19. Jahrhunderts, Taschenbücher, Kalender, Noten und Karten, vornehmlich aus der Bibliotek des Edlen von Babo-Bivenot - Wien ...: Versteigerung ... den 28. Januar 1913",https://historica.unibo.it/handle/20.500.14008/94152,https://historica.unibo.it/server/iiif/80efc314-5887-4812-82f6-0e0898bbd36f/manifest
BO0624_88478,Nachlass Frau Geh.-Rat Netto Giessen und Bestände eines deutschen Fürstenschlosses: Gemälde neuerer Meister Möbel Teppiche Metallarbeiten Keramik Elfenbein Graphik [Versteigerung ... 20. Sept. 1921 bis ... 23. Sept. 1921],https://historica.unibo.it/handle/20.500.14008/94456,https://historica.unibo.it/server/iiif/80fb781b-8cc0-4e02-8c32-4fff3d9cd522/manifest
BO0624_83972,"Catalogue de tableaux anciens, important portrait de S.A.R. Madame la Duchesse de Berry par sir Thomas Lawrence, objets d'art ... le tout appartenant à M. le Mmarquis de F. ...: Hotel Drouot, le jeudi 13 mai 1909",https://historica.unibo.it/handle/20.500.14008/93414,https://historica.unibo.it/server/iiif/81756fe8-df86-4b4d-96d9-71247628e54e/manifest
BO0624_81921,"Catalogo della collezione Girard di arte antica, che sarà posta in vendita dalla Galleria Dante Giacomini, Roma",https://historica.unibo.it/handle/20.500.14008/92964,https://historica.unibo.it/server/iiif/81984462-1910-406a-abde-dba67a03949c/manifest
BO0624_84243,"Catalogue des objets d'art et d'ameublement principalement du dix-huitième siècle ... tableaux, dessins, gravures ...importante collection de boites et étuis-souvenirs en or de 18. siècle ... tapisseries du XVIII siècle etc., etc. composant la collection de monsieur D ...: la vente ... aura lieu à Paris ... les lundi 23, mardi 24 et mercredi 25 mai 1921 ...",https://historica.unibo.it/handle/20.500.14008/93620,https://historica.unibo.it/server/iiif/819fed33-4685-4366-b79f-dd2be159f169/manifest
BO0624_84182,"Catalogue des objets d'art et d'ameublement, faiences, porcelaines ... sièges et meubles ... anciennes tapisseries, tableaux ... appartenant à madame J ...: la vente aura lieu à Paris ... le vendredi 20 et samedi 21 mars 1914 ...",https://historica.unibo.it/handle/20.500.14008/93568,https://historica.unibo.it/server/iiif/81bb9983-ad02-49c3-b360-a3dd799bce3c/manifest
BO0624_88248,"Sammlung Julius Stern [gestorben] Berlin: Versteigerung, Montag, 22. Mai 1916 ... in der Galerie Paul Cassirer ...",https://historica.unibo.it/handle/20.500.14008/94279,https://historica.unibo.it/server/iiif/8230d15e-443a-48f0-a353-dd9309b57506/manifest
BO0624_83814,"Catalogue des objets d'art, faïences et porcelaines anciennes ...: vendredi 17 novembre 1905",https://historica.unibo.it/handle/20.500.14008/93309,https://historica.unibo.it/server/iiif/826ab79c-81be-4161-a0d1-1cfa4ad12ede/manifest
BO0624_88560,"Von der Romantik zum Impressionismus: Gemälde Führender Meister des 19. Jahrhunderts der deutschen und französischen Schule u.a. aus bekannten Frankfurter und hessishen Privatsammlungen: [Versteigerung ... Dienstag, den 7. April 1925]",https://historica.unibo.it/handle/20.500.14008/94524,https://historica.unibo.it/server/iiif/82846e7e-a463-490b-9741-bb287da6e216/manifest
BO0624_88163,"Sammlung von Oelgemälden alter Meister des 14. bis 18. Jahrhunderts ausschliesslich aus dem Besitz des Herrn Professor Dr. Wedewer, Wiesbaden, 2. Abteilung: Versteigerung: Dienstag, den 2. Dezember 1913",https://historica.unibo.it/handle/20.500.14008/94222,https://historica.unibo.it/server/iiif/82bdf428-292c-41ce-97a5-f82a839f290d/manifest
BO0624_83675,Catalogue des tableaux modernes et dessins ...: tableaux anciens ...: vendredi 15 juin 1900,https://historica.unibo.it/handle/20.500.14008/93260,https://historica.unibo.it/server/iiif/82bf7c24-6a53-496d-922c-903f95ffd743/manifest
BO0624_87922,"Gemälde moderner und älterer Meister, Waffen, Antiquitäten und Kunstgegenstände ...: Versteigerung Frankfurt a.M., Dienstag und Mittwoch, den 11. und 12. Oktober 1910",https://historica.unibo.it/handle/20.500.14008/94061,https://historica.unibo.it/server/iiif/82dc0a2f-e03a-4cfa-85bd-d7432c48110b/manifest
BO0624_88461,Gemälde alter und neuerer Meister: Orientteppiche Möbel Ausgrabungen Europaisches und Asiatisches Kunstgewerbe aus den Sammlungen von Freifrau Roeder v. Diersburg geb. Freiin v. Seherr-Thoss: der Hamburger Kunsthalle und anderem Besitz ... mit 20 Tafeln Abbildungen [Versteigerung ... 22. Februar 1921 bis ... 25. Februar 1921],https://historica.unibo.it/handle/20.500.14008/94441,https://historica.unibo.it/server/iiif/82f6f56a-f580-4b47-98aa-197460578643/manifest
BO0624_81848,Catalogo di quanto arredava il palazzo di una Principesca Famiglia Palermitana la cui vendita all'Asta Pubblica verrà eseguita nei saloni del Kursaal Biondo in Palermo - Piazza Politeama,https://historica.unibo.it/handle/20.500.14008/92885,https://historica.unibo.it/server/iiif/83016671-7335-4bae-9a90-15010e37fde6/manifest
BO0624_87819,"Katalog von Öelgemälden alter Meister aus dem Nachlasse des verstorbenen Herrn Kunstverlegers A. Löhle, München sowie aus verschiedenem besitze.: Auktion in München in der galerie Helbing...den 11. November 1907",https://historica.unibo.it/handle/20.500.14008/93988,https://historica.unibo.it/server/iiif/8326a633-2edc-480a-b867-c3e6b9217f85/manifest
BO0624_83702,"Catalogue des marbres importants, bronzes, terres cuites, groupes, statues ... oeuvres originales et uniques de P. D'Épinay, tableaux, aquarelles, dessins ... garnissant son atelier de Paris ...: lundi 14 Avril 1902 ...",https://historica.unibo.it/handle/20.500.14008/92800,https://historica.unibo.it/server/iiif/834bd1e4-7166-4da7-bbb4-cb98619daf1b/manifest
BO0624_66094,"Catalogue of old English and French furniture, the property of Major J.A. Morrison ...: decorative furniture, objects of art and tapestry, from various sources: porcelain and needlework, the property of the Rt. Hon. Lady Binning and Chinese carvings in jade, the property of the princess Lichnowsky: thursday, december 12, 1929",https://historica.unibo.it/handle/20.500.14008/93215,https://historica.unibo.it/server/iiif/83f72eeb-1418-462c-98a9-c708c5a65c84/manifest
BO0624_81878,"Catalogo degli oggetti d'arte, mobili, quadri, stoffe, stampe, argenti che guarnivano uno dei grandi appartamenti dello storico palazzo di Collodi e di altra provenienza ...: vendita al pubblico incanto ... dal 4 marzo 1929 ... e seguenti",https://historica.unibo.it/handle/20.500.14008/92937,https://historica.unibo.it/server/iiif/84808444-eb50-4b31-9540-6292dccc5a77/manifest
BO0624_88300,"Ölgemälde moderner Meister, vorwiegend süddeutscher Besitz und aus Nachlässen, Paul Châles de Beaulieu, Darmstadt und F. Eibner, München: Auktion in München in der Galerie Helbing, Donnerstag, den 5. July 1917",https://historica.unibo.it/handle/20.500.14008/94321,https://historica.unibo.it/server/iiif/84bfa9eb-5e91-4230-b40e-2c4ec7593cef/manifest
BO0624_88563,"Gemälde Alter Meister: Ostasiatisches Kunstgewerbe altes mobiliar ... Sammlung Dir. M. Grosskopf, Köln: [Versteigerung ... Dienstag, den 5. Mai 1925, Mittwoch, den 6. Mai 1925",https://historica.unibo.it/handle/20.500.14008/94526,https://historica.unibo.it/server/iiif/84cbe238-2fee-477f-be9c-448441e2787a/manifest
BO0624_83843,Catalogue des objets d'art & d'ameublement du premier Empire ... provenant de la collection Antocolsky: vendredi 18 mai 1906,https://historica.unibo.it/handle/20.500.14008/93329,https://historica.unibo.it/server/iiif/8505d807-a013-4134-9063-c53f35ac38a7/manifest
BO0624_88408,"Antiquitäten, Gobelins - Glasgemälde: Gemälde älterer Meister Nachlass A. von Grand Ry [gestorben] Rittergutbesitzer, Schloss Thal bei Aachen und anderer Besitz: ... Versteigerung ... den 11. ... den 12. Februar",https://historica.unibo.it/handle/20.500.14008/94395,https://historica.unibo.it/server/iiif/853cbe40-2538-4c23-abb9-735e6961afca/manifest
BO0624_84198,"Catalogue des objets d'art et de haute curiosité de l'antiquité, du Moyen Age de la Renaissance et autres, faïences italiennes, terres émaillées des Robbia ... formant la collection de M. Arthur Sambon dont la vente aura lieu a Paris: Galerie Georges Petit, les lundi 25, mardi 26, mercredi 27 et jeudi 28 mai 1914",https://historica.unibo.it/handle/20.500.14008/93580,https://historica.unibo.it/server/iiif/8549834a-b061-40e8-90ec-d5066a049c31/manifest
BO0624_88051,"Verzeichnis der Gemälde weniger älterer und meist moderner Meister aus den Schulen von Barbizon und Fontainebleau, welche die Sammlung des Kommandanten Herrn Henri Stéger [gestorben], Paris bildeten: Versteigerung ... 18. November 1912 ... in Frankfurt am Main ...",https://historica.unibo.it/handle/20.500.14008/94138,https://historica.unibo.it/server/iiif/856350b2-3c67-43d3-aeea-13fbb7860148/manifest
BO0624_84262,"Catalogue des objets d'art et d'ameublement du XVIII siècle et autres ... sièges et meubles, tableaux et gravures ... dépendant de la succession de M.D ...: la vente aura lieu à Paris ... le mardi 30 mai 1922 ...",https://historica.unibo.it/handle/20.500.14008/93635,https://historica.unibo.it/server/iiif/8584d369-5900-4d87-ae24-20bf3377300f/manifest
BO0624_88432,Gemälde vorwiegend moderner Meister aus Sammlung Geh. Kommerzienrat Eduard Oehler [gestorben] Frankfurt a. M.: ... Versteigerung ... 6. Juli 1920,https://historica.unibo.it/handle/20.500.14008/94417,https://historica.unibo.it/server/iiif/858ff7c1-1d0b-4407-816a-036354ece5e4/manifest
BO0624_88013,"Katalog einer ausgewählten Sammlung von hervorragenden Gemälden alter und neuer Meister aus dem Nachlasse des Herrn B. Berghausen, [gestorben] zu Köln, Prof. Julius Hübner, [gestorben] zu Dresden und and.: Versteigerung zu Köln a. Rhein 26. März 1912 ...",https://historica.unibo.it/handle/20.500.14008/94114,https://historica.unibo.it/server/iiif/85bf697c-268c-4536-9f65-8ad8ec4417a1/manifest
BO0624_6334,Catalogo delle due gallerie di quadri del conte Della Torre di Rezzonico Giovio e di Mantovani-Orsetti ... contenenti celebri quadri di scuole italiane e olandese ...: la vendita al pubblico incanto avrà luogo in Milano ...: esposizione pubblica domenica 29 e lunedì 30 maggio 1898 ...,https://historica.unibo.it/handle/20.500.14008/93068,https://historica.unibo.it/server/iiif/85e2b099-575d-4ec2-b038-62291acafd32/manifest
BO0624_81913,"Catalogo delle collezioni private d'arte appartenute a S. A. R. Emanuele Filiberto di Savoia duca d'Aosta ...: Galleria Dante Giacomini, Roma",https://historica.unibo.it/handle/20.500.14008/92963,https://historica.unibo.it/server/iiif/85e7c36a-0fa7-425b-9f4f-dc869ccd0965/manifest
BO0624_88471,Sammlung Dr. Ernst Cosack - Arnsberg und mitteldeutscher Museumbesitz: Gemälde neuer Meister Möbel Zinn u. a. ... mit 10 Tafeln Abbildungen [...: Versteigerung ... 31. Mai 1921 ... 1. Juni 1921 ... 2 Juni 1921],https://historica.unibo.it/handle/20.500.14008/94450,https://historica.unibo.it/server/iiif/8622f78d-4db4-46ae-b479-118455f9c10e/manifest
BO0624_83806,"Catalogue des tableaux modernes et anciens par Chaplin, Daumier ... dessins anciens et modernes gravures composant la collection de feu M. Boy: samedi 17 juin 1905",https://historica.unibo.it/handle/20.500.14008/93303,https://historica.unibo.it/server/iiif/863df734-ef5d-4e8f-8f88-fc94dd133415/manifest
BO0624_84267,"Catalogue des objets d'art et d'ameublement des 17., 18. siècles et autres tableaux anciens par L. Boilly ... mobilier de salon en tapisserie du temps de Louis 15. ... tapisseries des Gobelins, d'Aubusson & des Flandres ... avant composé la collection de M. Albert Bloch-Levalois: mardi 25 & mercredi 26 mars 1924",https://historica.unibo.it/handle/20.500.14008/93638,https://historica.unibo.it/server/iiif/865264d6-930d-47e3-823f-eac4f15bb489/manifest
BO0624_88507,"Sammlung des verstorbenen Herrn Fabrikant A. Jos. Schulte, Altsdorf und andere gemälde alter und neuer meister aquarelle, kupferstiche, radierungen. Versteigerung: Aachen, 28 Juni 1922",https://historica.unibo.it/handle/20.500.14008/94483,https://historica.unibo.it/server/iiif/8656f1e4-f4e0-4bde-9f74-e02269889202/manifest
BO0624_88758,"Ölgemälde, Aquarelle und Handzeichnungen moderner Meister, aus Ausändischem-Mitteldeutschem Münchener Besitz. Auktion: München, 21 März 1928",https://historica.unibo.it/handle/20.500.14008/94678,https://historica.unibo.it/server/iiif/869449c2-e2a0-4d02-b226-4c5cff43bea5/manifest
BO0624_83947,"Catalogue de tableaux anciens par Mlle Bouliar, De Marne ... composant la collection de M. J. L. ...: Hotel Drouot, le lundi 14 décembre 1908",https://historica.unibo.it/handle/20.500.14008/93398,https://historica.unibo.it/server/iiif/869a5c00-4b97-419a-9979-5308227d980f/manifest
BO0624_83631,"Catalogue de tableaux anciens & modernes composant l'importante collection de M. le Comte Daupias de Lisbonne et dont la vente aura lieu a Paris ... Galerie Georges Petit, les Lundi 16 et Mardi 17 Mai 1892",https://historica.unibo.it/handle/20.500.14008/92984,https://historica.unibo.it/server/iiif/869f57a9-b18f-4f5f-a2e9-e5845ecc6c9b/manifest
BO0624_83659,Catalogue des objets d'art et d'ameublement ...: jeudi 22 juin 1899,https://historica.unibo.it/handle/20.500.14008/93248,https://historica.unibo.it/server/iiif/86aeaaa6-e4a1-4909-85ac-5bc1e2512b85/manifest
BO0624_88281,"Verzeichnis über Gemälde und Handzeichnungen älterer Meister dabei Werke von: Albani, Bassano, Barbiers, Bronzino, Caravaggio, Carracci, Correggio ...: moderner Meister ...: Antiquitäten u. Kunstgegenstände ...: Versteigerung ... den. 28. u. 29. März 1917 ... Frankfurt a. M. ...",https://historica.unibo.it/handle/20.500.14008/94306,https://historica.unibo.it/server/iiif/86c23c2d-1cdd-444e-b4dc-7705a4aed893/manifest
BO0624_88554,Gemälde aus einer Hamburger Privat Sammlung und anderem Hamburger Besitz...: Versteigerung...27 Januar...28 Januar...29 Januar,https://historica.unibo.it/handle/20.500.14008/94521,https://historica.unibo.it/server/iiif/86c92dd5-6ea0-40ee-8b7e-9abe23289431/manifest
BO0624_81809,"Collezione Checcucci: quadri, disegni, acqueforti, scolture di G. Fattori, G. Boldini, S. Lega, T. Signorini, Vito d'Ancona, G. Abbati ...",https://historica.unibo.it/handle/20.500.14008/92776,https://historica.unibo.it/server/iiif/86fd80a1-c97f-479b-9207-476e15b3ad35/manifest
BO0624_83795,"Catalogue de tableaux anciens et modernes, oeuvres remarquables de Berkheyden, Chardin, L. Cranach, F. De Troy, Goya, Gérard Dou ... composant la collection de M. Edwards: jeudi 25 mai 1905",https://historica.unibo.it/handle/20.500.14008/93298,https://historica.unibo.it/server/iiif/872e7972-607b-4a5f-9d24-dc1ae5a67e56/manifest
BO0624_88264,"Katalog der Sammlung Otto Herrmann Claass, nebst 10 Bildern aus Berliner Privatbesitz: Versteigerung am Dienstag, 21 November 1916",https://historica.unibo.it/handle/20.500.14008/94292,https://historica.unibo.it/server/iiif/873311de-6d0a-4baa-8d6d-5c99e67d78a6/manifest
BO0624_83930,"Catalogue des tableaux anciens par Adrianenses, Becchey, Van Beyeren, Bonington, Boucher ...: oeuvres importantes des écoles flamande, française et hollandaise des 17. et 18. siècles, primitifs du 15. siècle, composant la collection de M.P.M...: le vendredi 8 mai 1908",https://historica.unibo.it/handle/20.500.14008/93386,https://historica.unibo.it/server/iiif/873ea5af-ac1b-48ea-91f2-80621b9028e5/manifest
BO0624_88097,"Kunstsammlungen Heinrich Freiherr von und zu Franckenstein [gestorben] München: Abteilung 1.: Antiquitäten und Möbel (Steinzeug, Fayence, Porzellan ... ostasiatisches u. modernes Kunstgewerbe): Auktion in München in der Galerie Helbing ... den 28. März und folgende Tage",https://historica.unibo.it/handle/20.500.14008/94172,https://historica.unibo.it/server/iiif/875143da-f214-45b1-bc6c-33171e737ee3/manifest
BO0624_88141,Sammlung des Herrn C. Chr. E. Meyer - Bremen und des Grafen R.: Ölgemälde Antiquitäten Möbel Porzellane ...: Versteigerung: ... den 7. bis ... den 9. Oktbr. 1913: Katalog mit 28 Lichtdrucktafeln und 18 Autotypietafeln,https://historica.unibo.it/handle/20.500.14008/94205,https://historica.unibo.it/server/iiif/875308ac-fd4f-4506-99e2-c1928bb749f5/manifest
BO0624_84107,"Catalogue des objets d'art et d'ameublement du 18. siècle & autres ... tableaux anciens et modernes, aquarelles, dessins, pastels, gravures des écoles française et anglaise du 18. siècle, appartenant à madame Balletta et dont la vente ... aura lieu a Paris ... les mercredi 8, jeudi 9 et vendredi 10 mai 1912",https://historica.unibo.it/handle/20.500.14008/93511,https://historica.unibo.it/server/iiif/875d03a5-9e4f-43cd-ab28-48367ceda447/manifest
BO0624_87794,Ölgemälde alter Meister: zwei auswärtige Privatsammlungen und die Kollektion eines rheinischen Kunstfreundes: mit 37 Abbildungen ... Versteigerung ... den 5. März 1907,https://historica.unibo.it/handle/20.500.14008/93969,https://historica.unibo.it/server/iiif/8772e867-330b-4718-9b03-49da2649e5f9/manifest
BO0624_83756,Notice sur un tableau de l'école française ... dont la vent aura lieu ... le samedi 11 Juin 1904 ...,https://historica.unibo.it/handle/20.500.14008/92828,https://historica.unibo.it/server/iiif/878c0ddd-ebc1-45ec-b886-7a8a88dc15be/manifest
BO0624_84152,"Catalogue des objets d'art et d'ameublement, porcelaines de Chine ... appartenant à Madame G. de E. et dont la vente ... aura lieu a Paris... le vendredi 23 mai 1913",https://historica.unibo.it/handle/20.500.14008/93546,https://historica.unibo.it/server/iiif/8790f885-1501-4b31-9a53-da7aa17ce269/manifest
BO0624_88338,"Die Sammlung Eugen Schweitzer, Berlin: Versteigerung Donnerstag, den 6. Juni 1918",https://historica.unibo.it/handle/20.500.14008/94344,https://historica.unibo.it/server/iiif/879de74a-562f-4193-829f-f36657bbb252/manifest
BO0624_83690,Catalogue des tableaux et études peintes par feu Antoine Vollon ... objets de curiosité et d'ameublement ...: lundi 20 ... jeudi 23 mai 1901,https://historica.unibo.it/handle/20.500.14008/93268,https://historica.unibo.it/server/iiif/87bd96e3-835f-4203-802e-e019ef18d964/manifest
BO0624_84055,"Catalogue des tableaux anciens, dessins, pastels par Bonaventure de Bar ...: mardi 23 mai 1911",https://historica.unibo.it/handle/20.500.14008/93469,https://historica.unibo.it/server/iiif/87cf9b70-a780-4eac-97b8-de26564022ce/manifest
BO0624_88234,Verzeichnis über Gemälde und einige Kunstblätter älterer und moderner Meister ... meist aus Frankfurter und süddeutschen Besitz: Versteigerung ... den 23. und 24. November 1915 in Frankfurt am Main ...,https://historica.unibo.it/handle/20.500.14008/94267,https://historica.unibo.it/server/iiif/87d235b8-7c9f-4225-ad8c-61f6475929a9/manifest
